fq_name	module	kind	uses_sorry	pretty_type_uncurried	pretty_type_unfolded	unfold_status
LRA.Set.Constructions.GrothendieckUniverse.grothendieckUniverseSatisfiesSeparation	LRA.Set.Constructions.GrothendieckUniverse.Satisfy_ZFC	theorem	true	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A U : SetObject)   (universeHypothesis : LRA.Set.Constructions.GrothendieckUniverse.IsGrothendieckUniverseFor A U)   (property : LRA.Logic.FirstOrder.Formula LRA.Set.ModelTheory.MembershipSignature Nat),   LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.SeparationHygienic property →     ∀       (assignment :         Nat →           (LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel A U               universeHypothesis).Domain),       LRA.Logic.FirstOrder.Satisfies         (LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel A U universeHypothesis)         assignment (LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.separationInstance property)	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A U : SetObject)   (universeHypothesis :     And (inst.1 U A)       (And (∀ ⦃x y : SetObject⦄, inst.1 U x → inst.1 x y → inst.1 U y)         (And           (∀ ⦃x y : SetObject⦄,             inst.1 U x →               inst.1 U y →                 Exists fun pair =>                   And (inst.1 U pair) (∀ (x_1 : SetObject), Iff (inst.1 pair x_1) (Or (Eq x_1 x) (Eq x_1 y))))           (And             (∀ ⦃x : SetObject⦄,               inst.1 U x →                 Exists fun powerSet =>                   And (inst.1 U powerSet)                     (∀ (x_1 : SetObject), Iff (inst.1 powerSet x_1) (∀ (y : SetObject), inst.1 x_1 y → inst.1 x y)))             (And               (∀ ⦃indexSet : SetObject⦄,                 inst.1 U indexSet →                   ∀ (family : SetObject → SetObject),                     (∀ (i : SetObject), inst.1 indexSet i → inst.1 U (family i)) →                       Exists fun image =>                         And (inst.1 U image)                           (And                             (∀ (y : SetObject),                               Iff (inst.1 image y) (Exists fun i => And (inst.1 indexSet i) (Eq y (family i))))                             (Exists fun union =>                               And (inst.1 U union)                                 (∀ (x : SetObject),                                   Iff (inst.1 union x)                                     (Exists fun i => And (inst.1 indexSet i) (inst.1 (family i) x))))))               (Exists fun omega =>                 And (inst.1 U omega)                   (And (Exists fun empty => And (inst.1 omega empty) (∀ (x : SetObject), inst.mem empty x → False))                     (∀ (x : SetObject),                       inst.1 omega x →                         Exists fun successor =>                           And (inst.1 omega successor)                             (∀ (x_1 : SetObject), Iff (inst.1 successor x_1) (Or (inst.1 x x_1) (Eq x_1 x)))))))))))   (property : LRA.Logic.FirstOrder.Formula LRA.Set.ModelTheory.MembershipSignature Nat),   And (SetLike.instMembership.1 (LRA.Logic.FirstOrder.freeVariables property) 1 → False)       (SetLike.instMembership.1 (LRA.Logic.FirstOrder.freeVariables property) 2 → False) →     ∀       (assignment :         Nat →           (LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel A U universeHypothesis).1),       LRA.Logic.FirstOrder.Satisfies         { Domain := Subtype fun x => inst.1 U x, domainNonempty := ⋯, equalityIsDiagonal := ⋯,           interpretFunction := fun functionSymbol =>             Empty.rec               (fun x =>                 (Fin (LRA.Set.ModelTheory.MembershipSignature.Functions.2 functionSymbol) →                     Subtype fun x => inst.1 U x) →                   Subtype fun x => inst.1 U x)               functionSymbol,           interpretRelation := fun relationSymbol arguments =>             LRA.Set.ModelTheory.MembershipRelationSymbol.rec (motive := fun x =>               (arguments : Fin (LRA.Set.ModelTheory.MembershipSignature.Relations.2 x) → Subtype fun x => inst.1 U x) →                 (fun relationSymbol arguments => Prop) x arguments)               (fun arguments =>                 (fun arguments =>                     inst.1                       (arguments                           ⟨1,                             LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_3⟩).1                       (arguments                           ⟨0,                             LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_4⟩).1)                   arguments)               relationSymbol arguments,           interpretConstant := fun constantSymbol =>             LRA.Set.ModelTheory.MembershipConstantSymbol.rec               ((fun _ =>                   let emptyWitness := Classical.choose ⋯;                   have emptyWitnessSpec := ⋯;                   ⟨emptyWitness, ⋯⟩)                 Unit.unit)               constantSymbol }         assignment         (LRA.Logic.FirstOrder.Formula.forallQ 1           (LRA.Logic.FirstOrder.Formula.forallQ 2               (LRA.Logic.FirstOrder.Formula.forallQ 0                   (((LRA.Logic.FirstOrder.Formula.relation LRA.Set.ModelTheory.MembershipRelationSymbol.mem                               (LRA.Set.ModelTheory.binaryTerms (LRA.Set.ModelTheory.varT 0)                                 (LRA.Set.ModelTheory.varT 2))).impl                           ((LRA.Set.ModelTheory.memT (LRA.Set.ModelTheory.varT 0) (LRA.Set.ModelTheory.varT 1)).impl                               property.neg).neg).impl                       (((LRA.Set.ModelTheory.memT (LRA.Set.ModelTheory.varT 0) (LRA.Set.ModelTheory.varT 1)).impl                                 property.neg).neg.impl                           (LRA.Logic.FirstOrder.Formula.relation LRA.Set.ModelTheory.MembershipRelationSymbol.mem                             (LRA.Set.ModelTheory.binaryTerms (LRA.Set.ModelTheory.varT 0)                               (LRA.Set.ModelTheory.varT 2)))).neg).neg).neg).neg)	ok
LRA.Set.Constructions.GrothendieckUniverse.grothendieckUniverseSatisfiesPowerSet	LRA.Set.Constructions.GrothendieckUniverse.Satisfy_ZFC	theorem	true	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A U : SetObject)   (universeHypothesis : LRA.Set.Constructions.GrothendieckUniverse.IsGrothendieckUniverseFor A U)   (assignment :     Nat →       (LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel A U universeHypothesis).Domain),   LRA.Logic.FirstOrder.Satisfies     (LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel A U universeHypothesis) assignment     LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.powerSetFormula	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A U : SetObject)   (universeHypothesis :     And (inst.1 U A)       (And (∀ ⦃x y : SetObject⦄, inst.1 U x → inst.1 x y → inst.1 U y)         (And           (∀ ⦃x y : SetObject⦄,             inst.1 U x →               inst.1 U y →                 Exists fun pair =>                   And (inst.1 U pair) (∀ (x_1 : SetObject), Iff (inst.1 pair x_1) (Or (Eq x_1 x) (Eq x_1 y))))           (And             (∀ ⦃x : SetObject⦄,               inst.1 U x →                 Exists fun powerSet =>                   And (inst.1 U powerSet)                     (∀ (x_1 : SetObject), Iff (inst.1 powerSet x_1) (∀ (y : SetObject), inst.1 x_1 y → inst.1 x y)))             (And               (∀ ⦃indexSet : SetObject⦄,                 inst.1 U indexSet →                   ∀ (family : SetObject → SetObject),                     (∀ (i : SetObject), inst.1 indexSet i → inst.1 U (family i)) →                       Exists fun image =>                         And (inst.1 U image)                           (And                             (∀ (y : SetObject),                               Iff (inst.1 image y) (Exists fun i => And (inst.1 indexSet i) (Eq y (family i))))                             (Exists fun union =>                               And (inst.1 U union)                                 (∀ (x : SetObject),                                   Iff (inst.1 union x)                                     (Exists fun i => And (inst.1 indexSet i) (inst.1 (family i) x))))))               (Exists fun omega =>                 And (inst.1 U omega)                   (And (Exists fun empty => And (inst.1 omega empty) (∀ (x : SetObject), inst.mem empty x → False))                     (∀ (x : SetObject),                       inst.1 omega x →                         Exists fun successor =>                           And (inst.1 omega successor)                             (∀ (x_1 : SetObject), Iff (inst.1 successor x_1) (Or (inst.1 x x_1) (Eq x_1 x)))))))))))   (assignment :     Nat → (LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel A U universeHypothesis).1),   LRA.Logic.FirstOrder.Satisfies     { Domain := Subtype fun x => inst.1 U x, domainNonempty := ⋯, equalityIsDiagonal := ⋯,       interpretFunction := fun functionSymbol =>         Empty.rec           (fun x =>             (Fin (LRA.Set.ModelTheory.MembershipSignature.Functions.2 functionSymbol) → Subtype fun x => inst.1 U x) →               Subtype fun x => inst.1 U x)           functionSymbol,       interpretRelation := fun relationSymbol arguments =>         LRA.Set.ModelTheory.MembershipRelationSymbol.rec (motive := fun x =>           (arguments : Fin (LRA.Set.ModelTheory.MembershipSignature.Relations.2 x) → Subtype fun x => inst.1 U x) →             (fun relationSymbol arguments => Prop) x arguments)           (fun arguments =>             (fun arguments =>                 inst.1                   (arguments                       ⟨1, LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_3⟩).1                   (arguments                       ⟨0, LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_4⟩).1)               arguments)           relationSymbol arguments,       interpretConstant := fun constantSymbol =>         LRA.Set.ModelTheory.MembershipConstantSymbol.rec           ((fun _ =>               let emptyWitness := Classical.choose ⋯;               have emptyWitnessSpec := ⋯;               ⟨emptyWitness, ⋯⟩)             Unit.unit)           constantSymbol }     assignment LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.powerSetFormula	ok
LRA.Set.Constructions.TGSet.instGrothendieckUniverseAxiom	LRA.Set.Constructions.TGSet.Theorems.ModelTheory.StandardTransitive	theorem	true	LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseAxiom LRA.Set.Constructions.TGSet	LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseAxiom LRA.Set.Constructions.TGSet	ok
LRA.Set.Constructions.TGSet.tgSetCanonicalGrothendieckUniverseModelsZFC	LRA.Set.Constructions.TGSet.Theorems.ModelTheory.StandardTransitive	theorem	true	∀ (A : LRA.Set.Constructions.TGSet),   Set.instMembership.mem     (LRA.ModelTheory.FirstOrder.ModelsOfFormulaTheory LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.ZFCTheory)     A.TGSetCanonicalGrothendieckUniverseMembershipModel	∀ (A : LRA.Set.Constructions.TGSet),   Set.instMembership.1     (fun M =>       ∀ (assignment : Nat → M.1) (φ : LRA.Logic.FirstOrder.Formula LRA.Set.ModelTheory.MembershipSignature Nat),         Set.instMembership.1 LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.ZFCTheory φ →           LRA.Logic.FirstOrder.Satisfies M assignment φ)     { Domain := Subtype fun x => LRA.Set.Constructions.instMembershipTGSet.1 (Classical.choose ⋯) x,       domainNonempty := ⋯, equalityIsDiagonal := ⋯,       interpretFunction := fun functionSymbol =>         Empty.rec           (fun x =>             (Fin (LRA.Set.ModelTheory.MembershipSignature.Functions.arity functionSymbol) →                 Subtype fun x =>                   LRA.Set.Constructions.instMembershipTGSet.1                     (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) x) →               Subtype fun x =>                 LRA.Set.Constructions.instMembershipTGSet.1                   (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) x)           functionSymbol,       interpretRelation := fun relationSymbol arguments =>         LRA.Set.ModelTheory.MembershipRelationSymbol.rec (motive := fun x =>           (arguments :               Fin (LRA.Set.ModelTheory.MembershipSignature.relationArity x) →                 Subtype fun x =>                   LRA.Set.Constructions.instMembershipTGSet.mem                     (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) x) →             (fun relationSymbol arguments => Prop) x arguments)           (fun arguments =>             (fun arguments =>                 LRA.Set.Constructions.instMembershipTGSet.mem                   (arguments                       ⟨1, LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_3⟩).val                   (arguments                       ⟨0, LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_4⟩).val)               arguments)           relationSymbol arguments,       interpretConstant := fun constantSymbol =>         LRA.Set.ModelTheory.MembershipConstantSymbol.rec           ((fun _ =>               let emptyWitness := Classical.choose ⋯;               have emptyWitnessSpec := ⋯;               ⟨emptyWitness, ⋯⟩)             Unit.unit)           constantSymbol }	ok
LRA.Set.Constructions.TGSet.tgSetInternalUniverseIsStandardTransitive	LRA.Set.Constructions.TGSet.Satisfy_Grothendieck	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGSetObject),   LRA.Set.Constructions.GrothendieckUniverse.Interface.ModelTheory.IsStandardTransitiveMembershipStructure     (LRA.Set.Constructions.GrothendieckUniverse.Interface.ModelTheory.toUniverseLStructure A       (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) ⋯)	∀ (A : LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGSetObject),   And     (∀       (left right :         Subtype fun x =>           LRA.Set.Constructions.instMembershipTGSet.1             (LRA.Set.Constructions.GrothendieckUniverse.Interface.ModelTheory.toUniverseLStructure A                 (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) ⋯).2             x),       Iff (LRA.Set.Constructions.instMembershipTGSet.1 right.1 left.1)         (LRA.Set.Constructions.instMembershipTGSet.1 right.1 left.1))     (∀ ⦃x y : LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGSetObject⦄,       LRA.Set.Constructions.instMembershipTGSet.1           (LRA.Set.Constructions.GrothendieckUniverse.Interface.ModelTheory.toUniverseLStructure A               (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) ⋯).2           x →         LRA.Set.Constructions.instMembershipTGSet.1 x y →           LRA.Set.Constructions.instMembershipTGSet.1             (LRA.Set.Constructions.GrothendieckUniverse.Interface.ModelTheory.toUniverseLStructure A                 (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) ⋯).2             y)	ok
LRA.Set.Constructions.TGSet.tgSetSatisfiesTGSemanticTower	LRA.Set.Constructions.TGSet.Satisfy_Grothendieck	theorem	true	LRA.Set.Constructions.TGSet.SatisfiesTGSemanticTower	LRA.Set.Constructions.TGSet.SatisfiesTGSemanticTower	ok
LRA.Set.Constructions.TGSet.SatisfiesTGSemanticTower	LRA.Set.Constructions.TGSet.Satisfy_Grothendieck	instance	false	And LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGUniverseAxiom   LRA.Set.Constructions.TGSet.SupportsInternalUniverseTower	And LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGUniverseAxiom   LRA.Set.Constructions.TGSet.SupportsInternalUniverseTower	ok
LRA.Set.Constructions.TGSet.tgSetSupportsInternalUniverseTower	LRA.Set.Constructions.TGSet.Satisfy_Grothendieck	theorem	true	LRA.Set.Constructions.TGSet.SupportsInternalUniverseTower	LRA.Set.Constructions.TGSet.SupportsInternalUniverseTower	ok
LRA.Set.Constructions.TGSet.tgSetSatisfiesTGTheory	LRA.Set.Constructions.TGSet.Satisfy_Grothendieck	theorem	true	LRA.Set.Constructions.TGSet.Interface.ModelTheory.SatisfiesTGTheory LRA.Set.Constructions.TGSet.TGSetMembershipModel	And   (Set.instMembership.1     (fun M =>       ∀ (assignment : Nat → M.1) (φ : LRA.Logic.FirstOrder.Formula LRA.Set.ModelTheory.MembershipSignature Nat),         Set.instMembership.1 LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.ZFCTheory φ →           LRA.Logic.FirstOrder.Satisfies M assignment φ)     LRA.Set.Constructions.TGSet.TGSetMembershipModel)   LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGUniverseAxiom	ok
LRA.Set.Constructions.TGSet.SupportsInternalUniverseTower	LRA.Set.Constructions.TGSet.Satisfy_Grothendieck	instance	false	∀ (A : LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGSetObject),   Set.instMembership.mem     (LRA.ModelTheory.FirstOrder.ModelsOfFormulaTheory LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.ZFCTheory)     (LRA.Set.Constructions.TGSet.TGSetCanonicalGrothendieckUniverseMembershipModel A)	∀ (A : LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGSetObject),   Set.instMembership.1     (fun M =>       ∀ (assignment : Nat → M.1) (φ : LRA.Logic.FirstOrder.Formula LRA.Set.ModelTheory.MembershipSignature Nat),         Set.instMembership.1 LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.ZFCTheory φ →           LRA.Logic.FirstOrder.Satisfies M assignment φ)     { Domain := Subtype fun x => LRA.Set.Constructions.instMembershipTGSet.1 (Classical.choose ⋯) x,       domainNonempty := ⋯, equalityIsDiagonal := ⋯,       interpretFunction := fun functionSymbol =>         Empty.rec           (fun x =>             (Fin (LRA.Set.ModelTheory.MembershipSignature.Functions.arity functionSymbol) →                 Subtype fun x =>                   LRA.Set.Constructions.instMembershipTGSet.1                     (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) x) →               Subtype fun x =>                 LRA.Set.Constructions.instMembershipTGSet.1                   (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) x)           functionSymbol,       interpretRelation := fun relationSymbol arguments =>         LRA.Set.ModelTheory.MembershipRelationSymbol.rec (motive := fun x =>           (arguments :               Fin (LRA.Set.ModelTheory.MembershipSignature.relationArity x) →                 Subtype fun x =>                   LRA.Set.Constructions.instMembershipTGSet.mem                     (LRA.Set.Constructions.GrothendieckUniverse.TheGrothendieckUniverse A) x) →             (fun relationSymbol arguments => Prop) x arguments)           (fun arguments =>             (fun arguments =>                 LRA.Set.Constructions.instMembershipTGSet.mem                   (arguments                       ⟨1, LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_3⟩).val                   (arguments                       ⟨0, LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_4⟩).val)               arguments)           relationSymbol arguments,       interpretConstant := fun constantSymbol =>         LRA.Set.ModelTheory.MembershipConstantSymbol.rec           ((fun _ =>               let emptyWitness := Classical.choose ⋯;               have emptyWitnessSpec := ⋯;               ⟨emptyWitness, ⋯⟩)             Unit.unit)           constantSymbol }	ok
LRA.Set.Constructions.TGSet.tgSetSupportsUniverseAxiom	LRA.Set.Constructions.TGSet.Satisfy_Grothendieck	theorem	true	LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGUniverseAxiom	LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGUniverseAxiom	ok
LRA.Set.Constructions.TGSet.tgSetContainsInternalUniverseModel	LRA.Set.Constructions.TGSet.Satisfy_Grothendieck	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGSetObject),   Exists fun U =>     Exists fun hU =>       Set.instMembership.mem         (LRA.ModelTheory.FirstOrder.ModelsOfFormulaTheory LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.ZFCTheory)         (LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel A U hU)	∀ (A : LRA.Set.Constructions.TGSet.Interface.ModelTheory.TGSetObject),   Exists fun U =>     Exists fun hU =>       Set.instMembership.1         (fun M =>           ∀ (assignment : Nat → M.1) (φ : LRA.Logic.FirstOrder.Formula LRA.Set.ModelTheory.MembershipSignature Nat),             Set.instMembership.1 LRA.Set.Constructions.ZFCSet.Interface.ModelTheory.ZFCTheory φ →               LRA.Logic.FirstOrder.Satisfies M assignment φ)         { Domain := Subtype fun x => LRA.Set.Constructions.instMembershipTGSet.1 U x, domainNonempty := ⋯,           equalityIsDiagonal := ⋯,           interpretFunction := fun functionSymbol =>             Empty.rec               (fun x =>                 (Fin (LRA.Set.ModelTheory.MembershipSignature.Functions.2 functionSymbol) →                     Subtype fun x => LRA.Set.Constructions.instMembershipTGSet.1 U x) →                   Subtype fun x => LRA.Set.Constructions.instMembershipTGSet.1 U x)               functionSymbol,           interpretRelation := fun relationSymbol arguments =>             LRA.Set.ModelTheory.MembershipRelationSymbol.rec (motive := fun x =>               (arguments :                   Fin (LRA.Set.ModelTheory.MembershipSignature.Relations.2 x) →                     Subtype fun x => LRA.Set.Constructions.instMembershipTGSet.1 U x) →                 (fun relationSymbol arguments => Prop) x arguments)               (fun arguments =>                 (fun arguments =>                     LRA.Set.Constructions.instMembershipTGSet.1                       (arguments                           ⟨1,                             LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_3⟩).1                       (arguments                           ⟨0,                             LRA.Set.Constructions.GrothendieckUniverse.GrothendieckUniverseMembershipModel._proof_4⟩).1)                   arguments)               relationSymbol arguments,           interpretConstant := fun constantSymbol =>             LRA.Set.ModelTheory.MembershipConstantSymbol.rec               ((fun _ =>                   let emptyWitness := Classical.choose ⋯;                   have emptyWitnessSpec := ⋯;                   ⟨emptyWitness, ⋯⟩)                 Unit.unit)               constantSymbol }	ok
LRA.Set.Constructions.TGSet.TGSetAlgebraEqualityIsCongruence	LRA.Set.Constructions.TGSet.Satisfy_ZFCAlgebra	theorem	true	LRA.Identity.IsCongruence LRA.Set.Constructions.TGSet.TGSetAlgebra fun x1 x2 => Eq x1 x2	LRA.Identity.IsCongruence LRA.Set.Constructions.TGSet.TGSetAlgebra fun x1 x2 => Eq x1 x2	ok
LRA.Set.MathlibPredicateSet.instSymmDiffMembershipLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.SymmDiffMembershipLaws Alpha (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.SymmDiffMembershipLaws Alpha (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instUnionLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.UnionLaws (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.UnionLaws (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instUniversalMembershipLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.UniversalMembershipLaws Alpha (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.UniversalMembershipLaws Alpha (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instCollectionMembershipLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.CollectionMembershipLaws Alpha (Set Alpha) (Set (Set Alpha))	∀ {Alpha : Type u}, LRA.Set.CollectionMembershipLaws Alpha (Alpha → Prop) ((Alpha → Prop) → Prop)	ok
LRA.Set.MathlibPredicateSet.instCountableMembershipLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.CountableMembershipLaws Alpha (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.CountableMembershipLaws Alpha (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instSymmDiffLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.SymmDiffLaws (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.SymmDiffLaws (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instIndexedMembershipLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.IndexedMembershipLaws Alpha (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.IndexedMembershipLaws Alpha (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instSeparationLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.SeparationLaws Alpha (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.SeparationLaws Alpha (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instComplementLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.ComplementLaws (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.ComplementLaws (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instMembershipLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.MembershipLaws Alpha (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.MembershipLaws Alpha (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instDifferenceLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.DifferenceLaws (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.DifferenceLaws (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instPowersetMembershipLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.PowersetMembershipLaws (Set Alpha) (Set (Set Alpha))	∀ {Alpha : Type u}, LRA.Set.PowersetMembershipLaws (Alpha → Prop) ((Alpha → Prop) → Prop)	ok
LRA.Set.MathlibPredicateSet.instIntersectionLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.IntersectionLaws (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.IntersectionLaws (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instExtensionalityLawSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.ExtensionalityLaw Alpha (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.ExtensionalityLaw Alpha (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instSubsetLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.SubsetLaws (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.SubsetLaws (Alpha → Prop)	ok
LRA.Set.MathlibPredicateSet.instDistributivityLawsSet	LRA.Set.Constructions.Mathlib.PredicateSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.DistributivityLaws (Set Alpha)	∀ {Alpha : Type u}, LRA.Set.DistributivityLaws (Alpha → Prop)	ok
LRA.Set.MathlibZFSet.RelatesIffPairMember	LRA.Set.Constructions.Mathlib.ZFSet.FunctionSets	theorem	true	∀ (relation input output : ZFSet),   Iff (LRA.Set.Relates relation input output) (SetLike.instMembership.mem relation (input.pair output))	∀ (relation input output : ZFSet),   Iff (SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input output))     (SetLike.instMembership.1 relation       (ZFSet.instInsert.1 (ZFSet.instSingleton.1 input)         (ZFSet.instSingleton.1 (ZFSet.instInsert.1 input (ZFSet.instSingleton.1 output)))))	ok
